Buyer_ID,Farmer_ID,Crop,Match_Score
B0679,F1446,Rice,0.598
B0679,F0934,Rice,0.598
B0680,F0267,Sugarcane,0.911
B0680,F1911,Sugarcane,0.599
B0680,F0196,Wheat,0.599
B0680,F1396,Pulses,0.598
B0680,F1154,Wheat,0.598
B0681,F1146,Pulses,0.6
B0681,F1489,Rice,0.599
B0681,F0804,Rice,0.599
B0681,F0626,Wheat,0.599
B0681,F1584,Millets,0.599
B0682,F1813,Barley,0.599
B0682,F0683,Barley,0.597
B0682,F0619,Barley,0.596
B0682,F0356,Barley,0.596
B0682,F0630,Barley,0.594
B0683,F1290,Rice,0.599
B0683,F1466,Pulses,0.597
B0683,F1385,Rice,0.597
B0683,F1362,Pulses,0.597
B0683,F1768,Rice,0.597
B0684,F1849,Rice,0.599
B0684,F1335,Sugarcane,0.599
B0684,F1605,Sugarcane,0.598
B0684,F1650,Wheat,0.597
B0684,F0742,Pulses,0.597
B0685,F1787,Sugarcane,0.667
B0685,F0960,Barley,0.6
B0685,F0570,Barley,0.599
B0685,F1278,Barley,0.596
B0685,F1801,Barley,0.596
B0686,F0487,Maize,0.598
B0686,F1170,Maize,0.598
B0686,F0516,Maize,0.597
B0686,F1101,Maize,0.596
B0686,F1200,Cotton,0.595
B0687,F1409,Barley,0.74
B0687,F1056,Cotton,0.658
B0687,F1546,Sugarcane,0.6
B0687,F0498,Sugarcane,0.599
B0687,F1920,Rice,0.598
B0688,F1247,Pulses,0.772
B0688,F1565,Maize,0.599
B0688,F0338,Maize,0.599
B0688,F0974,Maize,0.599
B0688,F1260,Maize,0.597
B0689,F1136,Maize,0.75
B0689,F1285,Barley,0.6
B0689,F1647,Barley,0.599
B0689,F1063,Barley,0.599
B0689,F0139,Barley,0.599
B0690,F0903,Pulses,0.836
B0690,F0865,Sugarcane,0.693
B0690,F0496,Barley,0.6
B0690,F0787,Barley,0.599
B0690,F0629,Barley,0.598
B0691,F0311,Millets,0.679
B0691,F1301,Barley,0.6
B0691,F1487,Barley,0.597
B0691,F1360,Barley,0.595
B0691,F0569,Barley,0.594
B0692,F0084,Millets,0.786
B0692,F1169,Maize,0.769
B0692,F0168,Barley,0.684
B0692,F0233,Sugarcane,0.599
B0692,F0026,Pulses,0.598
B0693,F0450,Pulses,0.6
B0693,F1604,Rice,0.599
B0693,F1422,Rice,0.599
B0693,F1483,Pulses,0.599
B0693,F1309,Rice,0.598
B0694,F1256,Wheat,0.765
B0694,F1203,Sugarcane,0.6
B0694,F0600,Pulses,0.599
B0694,F0828,Wheat,0.599
B0694,F0932,Sugarcane,0.598
B0695,F0893,Rice,0.88
B0695,F1757,Rice,0.6
B0695,F0251,Pulses,0.6
B0695,F1829,Pulses,0.598
B0695,F0321,Millets,0.598
B0696,F1580,Maize,0.598
B0696,F1471,Cotton,0.597
B0696,F1664,Maize,0.596
B0696,F1266,Maize,0.596
B0696,F1770,Cotton,0.596
B0697,F1007,Sugarcane,0.598
B0697,F1388,Sugarcane,0.598
B0697,F0581,Pulses,0.597
B0697,F1158,Rice,0.597
B0697,F1387,Rice,0.597
B0698,F1180,Maize,0.599
B0698,F1183,Millets,0.597
B0698,F1308,Millets,0.597
B0698,F0830,Millets,0.596
B0698,F1368,Pulses,0.595
B0699,F1552,Cotton,0.7
B0699,F0482,Pulses,0.6
B0699,F1645,Rice,0.599
B0699,F0175,Millets,0.599
B0699,F1390,Rice,0.599
B0700,F0072,Wheat,0.599
B0700,F0530,Wheat,0.599
B0700,F0342,Sugarcane,0.599
B0700,F1850,Wheat,0.599
B0700,F0986,Wheat,0.599
B0701,F0410,Pulses,0.726
B0701,F1257,Pulses,0.599
B0701,F1642,Rice,0.598
B0701,F0361,Sugarcane,0.598
B0701,F0137,Rice,0.597
B0702,F0522,Barley,0.919
B0702,F0757,Wheat,0.797
B0702,F1947,Rice,0.704
B0702,F0198,Sugarcane,0.676
B0702,F1505,Barley,0.6
B0703,F0151,Maize,0.913
B0703,F0286,Maize,0.881
B0703,F1359,Sugarcane,0.6
B0703,F1109,Pulses,0.599
B0703,F1812,Rice,0.599
B0704,F0474,Sugarcane,0.923
B0704,F0949,Pulses,0.6
B0704,F1909,Wheat,0.599
B0704,F1571,Wheat,0.599
B0704,F1653,Wheat,0.598
B0705,F0583,Sugarcane,0.962
B0705,F1436,Wheat,0.6
B0705,F0069,Sugarcane,0.599
B0705,F0986,Wheat,0.599
B0705,F0205,Sugarcane,0.599
B0706,F0485,Cotton,0.6
B0706,F1117,Barley,0.59
B0706,F0125,Cotton,0.59
B0706,F0449,Barley,0.588
B0706,F1665,Maize,0.588
B0707,F1699,Rice,0.6
B0707,F1856,Wheat,0.6
B0707,F1640,Wheat,0.599
B0707,F0353,Rice,0.599
B0707,F0555,Rice,0.598
B0708,F0673,Pulses,0.743
B0708,F0049,Pulses,0.599
B0708,F0903,Pulses,0.599
B0708,F0820,Rice,0.598
B0708,F1828,Millets,0.597
B0709,F0215,Maize,0.599
B0709,F0027,Pulses,0.599
B0709,F1198,Maize,0.599
B0709,F0969,Pulses,0.599
B0709,F0920,Millets,0.598
B0710,F0559,Millets,0.607
B0710,F1170,Maize,0.599
B0710,F0121,Millets,0.598
B0710,F0386,Millets,0.598
B0710,F0734,Millets,0.597
B0711,F0298,Barley,0.798
B0711,F0023,Wheat,0.723
B0711,F0933,Rice,0.599
B0711,F1366,Pulses,0.599
B0711,F0073,Rice,0.598
B0712,F0159,Rice,0.6
B0712,F0162,Rice,0.6
B0712,F0301,Rice,0.6
B0712,F0416,Rice,0.599
B0712,F1784,Pulses,0.599
B0713,F1988,Sugarcane,0.942
B0713,F1260,Maize,0.789
B0713,F0232,Sugarcane,0.6
B0713,F0934,Rice,0.599
B0713,F1729,Wheat,0.598
B0714,F1452,Cotton,0.782
B0714,F0955,Maize,0.6
B0714,F1937,Maize,0.599
B0714,F1110,Maize,0.599
B0714,F1592,Maize,0.596
B0715,F1760,Maize,0.599
B0715,F0014,Maize,0.597
B0715,F1372,Maize,0.597
B0715,F0553,Cotton,0.596
B0715,F1152,Cotton,0.596
B0716,F1945,Cotton,0.599
B0716,F0627,Cotton,0.597
B0716,F0832,Cotton,0.596
B0716,F1100,Maize,0.596
B0716,F1549,Cotton,0.596
B0717,F1682,Wheat,0.929
B0717,F0918,Sugarcane,0.826
B0717,F0707,Sugarcane,0.599
B0717,F1280,Sugarcane,0.599
B0717,F0418,Wheat,0.599
B0718,F0776,Cotton,0.599
B0718,F1413,Cotton,0.597
B0718,F1544,Cotton,0.596
B0718,F0161,Barley,0.594
B0718,F1972,Cotton,0.593
B0719,F0408,Millets,0.599
B0719,F0091,Millets,0.599
B0719,F0789,Millets,0.598
B0719,F1756,Millets,0.598
B0719,F1509,Millets,0.598
B0720,F1411,Sugarcane,0.599
B0720,F0545,Rice,0.599
B0720,F0123,Wheat,0.599
B0720,F0720,Sugarcane,0.598
B0720,F1125,Pulses,0.598
B0721,F0630,Barley,0.595
B0721,F0157,Barley,0.595
B0721,F1030,Cotton,0.591
B0721,F0063,Cotton,0.59
B0721,F1813,Barley,0.588
B0722,F1857,Cotton,0.599
B0722,F0738,Cotton,0.599
B0722,F1616,Maize,0.599
B0722,F0590,Cotton,0.599
B0722,F0950,Cotton,0.599
B0723,F0209,Pulses,0.765
B0723,F1232,Millets,0.598
B0723,F1429,Pulses,0.598
B0723,F1736,Millets,0.597
B0723,F1619,Pulses,0.597
B0724,F1104,Rice,0.857
B0724,F0918,Sugarcane,0.599
B0724,F1982,Sugarcane,0.599
B0724,F0584,Wheat,0.599
B0724,F0637,Rice,0.598
B0725,F1271,Wheat,0.6
B0725,F0753,Wheat,0.599
B0725,F0076,Wheat,0.599
B0725,F0095,Pulses,0.599
B0725,F1154,Wheat,0.598
B0726,F1668,Rice,0.894
B0726,F0464,Rice,0.787
B0726,F0718,Sugarcane,0.599
B0726,F0106,Wheat,0.598
B0726,F1399,Sugarcane,0.598
B0727,F0670,Barley,0.764
B0727,F0630,Barley,0.599
B0727,F1813,Barley,0.597
B0727,F0157,Barley,0.591
B0727,F0495,Cotton,0.591
B0728,F0644,Rice,0.829
B0728,F0556,Millets,0.6
B0728,F1673,Millets,0.6
B0728,F0167,Millets,0.6
B0728,F0258,Pulses,0.6
B0729,F0390,Rice,0.599
B0729,F1126,Millets,0.598
B0729,F0024,Millets,0.598
B0729,F1728,Rice,0.596
B0729,F1702,Pulses,0.596
B0730,F1375,Maize,0.714
B0730,F1407,Wheat,0.599
B0730,F1393,Millets,0.599
B0730,F0941,Sugarcane,0.599
B0730,F0295,Wheat,0.598
B0731,F0553,Cotton,0.792
B0731,F1522,Rice,0.597
B0731,F0977,Millets,0.596
B0731,F0084,Millets,0.596
B0731,F0355,Millets,0.595
B0732,F1580,Maize,0.599
B0732,F1471,Cotton,0.599
B0732,F1814,Cotton,0.598
B0732,F1770,Cotton,0.597
B0732,F0014,Maize,0.596
B0733,F1869,Cotton,0.599
B0733,F0132,Cotton,0.598
B0733,F1395,Cotton,0.597
B0733,F0125,Cotton,0.596
B0733,F0005,Maize,0.595
B0734,F1785,Maize,0.6
B0734,F0057,Millets,0.6
B0734,F0486,Pulses,0.6
B0734,F0440,Maize,0.599
B0734,F1286,Pulses,0.598
B0735,F1305,Wheat,0.6
B0735,F1181,Pulses,0.6
B0735,F1779,Millets,0.599
B0735,F0130,Sugarcane,0.599
B0735,F0545,Rice,0.599
B0736,F1023,Wheat,0.895
B0736,F1838,Sugarcane,0.599
B0736,F1133,Pulses,0.598
B0736,F1379,Pulses,0.598
B0736,F0835,Rice,0.598
B0737,F0957,Sugarcane,0.6
B0737,F0369,Maize,0.6
B0737,F0043,Wheat,0.6
B0737,F1332,Pulses,0.6
B0737,F1875,Wheat,0.599
B0738,F1227,Barley,0.846
B0738,F1701,Cotton,0.6
B0738,F1376,Cotton,0.599
B0738,F0894,Cotton,0.599
B0738,F0682,Cotton,0.599
B0739,F0250,Maize,0.784
B0739,F0268,Millets,0.6
B0739,F0121,Millets,0.599
B0739,F1429,Pulses,0.599
B0739,F1230,Maize,0.598
B0740,F0647,Cotton,0.595
B0740,F1413,Cotton,0.595
B0740,F1513,Cotton,0.594
B0740,F0700,Maize,0.593
B0740,F0776,Cotton,0.592
B0741,F1587,Rice,0.87
B0741,F0329,Millets,0.8
B0741,F0994,Sugarcane,0.701
B0741,F1113,Millets,0.6
B0741,F1161,Millets,0.599
B0742,F1198,Maize,0.599
B0742,F0190,Pulses,0.598
B0742,F0027,Pulses,0.598
B0742,F0805,Pulses,0.598
B0742,F1955,Maize,0.598
B0743,F0355,Millets,0.599
B0743,F0581,Pulses,0.598
B0743,F0084,Millets,0.597
B0743,F1522,Rice,0.595
B0743,F1693,Sugarcane,0.592
B0744,F0702,Millets,0.599
B0744,F1550,Millets,0.599
B0744,F0532,Millets,0.597
B0744,F0005,Maize,0.593
B0744,F1016,Pulses,0.591
B0745,F1219,Cotton,0.817
B0745,F1266,Maize,0.599
B0745,F1445,Maize,0.598
B0745,F0945,Cotton,0.598
B0745,F1566,Maize,0.597
B0746,F0239,Maize,0.688
B0746,F0288,Cotton,0.599
B0746,F0200,Maize,0.597
B0746,F1524,Cotton,0.597
B0746,F0495,Cotton,0.596
B0747,F0963,Pulses,0.6
B0747,F0244,Rice,0.6
B0747,F0823,Pulses,0.599
B0747,F1286,Pulses,0.599
B0747,F0587,Pulses,0.599
B0748,F0135,Barley,0.733
B0748,F1879,Sugarcane,0.6
B0748,F1964,Wheat,0.599
B0748,F0989,Wheat,0.599
B0748,F1939,Wheat,0.599
B0749,F1768,Rice,0.599
B0749,F1780,Millets,0.599
B0749,F0493,Rice,0.598
B0749,F0888,Pulses,0.598
B0749,F1967,Rice,0.598
B0750,F0288,Cotton,0.598
B0750,F0495,Cotton,0.596
B0750,F0063,Cotton,0.595
B0750,F1813,Barley,0.595
B0750,F0951,Maize,0.594
B0751,F0712,Wheat,0.6
B0751,F0548,Sugarcane,0.599
B0751,F1022,Rice,0.599
B0751,F0179,Rice,0.599
B0751,F0665,Rice,0.599
B0752,F0150,Millets,0.892
B0752,F1894,Maize,0.599
B0752,F1789,Cotton,0.599
B0752,F0456,Maize,0.598
B0752,F1973,Maize,0.597
B0753,F1105,Pulses,0.81
B0753,F0452,Pulses,0.6
B0753,F1080,Rice,0.6
B0753,F0786,Rice,0.599
B0753,F0238,Pulses,0.598
B0754,F1797,Barley,0.768
B0754,F0273,Millets,0.747
B0754,F1453,Millets,0.673
B0754,F0955,Maize,0.6
B0754,F1110,Maize,0.6
B0755,F1658,Maize,0.91
B0755,F0058,Rice,0.797
B0755,F1517,Barley,0.6
B0755,F1553,Barley,0.598
B0755,F0607,Barley,0.597
B0756,F1059,Pulses,0.599
B0756,F1451,Millets,0.599
B0756,F0349,Millets,0.599
B0756,F0664,Pulses,0.599
B0756,F0231,Pulses,0.598
B0757,F0446,Maize,0.881
B0757,F0552,Sugarcane,0.879
B0757,F1358,Maize,0.848
B0757,F1250,Sugarcane,0.6
B0757,F0668,Sugarcane,0.599
B0758,F0781,Rice,0.83
B0758,F0116,Sugarcane,0.739
B0758,F1817,Wheat,0.72
B0758,F1366,Pulses,0.69
B0758,F0540,Wheat,0.597
B0759,F1375,Maize,0.794
B0759,F0427,Rice,0.726
B0759,F0412,Millets,0.599
B0759,F1931,Millets,0.599
B0759,F1752,Millets,0.595
B0760,F0572,Maize,0.599
B0760,F1465,Maize,0.599
B0760,F1569,Maize,0.599
B0760,F0151,Maize,0.599
B0760,F1169,Maize,0.598
B0761,F1693,Sugarcane,0.6
B0761,F1796,Wheat,0.6
B0761,F0551,Rice,0.599
B0761,F0815,Sugarcane,0.599
B0761,F1627,Rice,0.598
B0762,F1557,Wheat,0.845
B0762,F0915,Sugarcane,0.737
B0762,F1866,Wheat,0.6
B0762,F0023,Wheat,0.599
B0762,F1594,Sugarcane,0.599
B0763,F0897,Pulses,0.893
B0763,F0694,Sugarcane,0.887
B0763,F1187,Millets,0.6
B0763,F0141,Millets,0.599
B0763,F1660,Millets,0.599
B0764,F0776,Cotton,0.6
B0764,F1413,Cotton,0.599
B0764,F1544,Cotton,0.599
B0764,F0700,Maize,0.594
B0764,F1844,Maize,0.592
B0765,F0117,Rice,0.699
B0765,F0250,Maize,0.6
B0765,F1318,Millets,0.599
B0765,F1406,Millets,0.599
B0765,F0491,Millets,0.598
B0766,F0178,Maize,0.824
B0766,F0044,Millets,0.599
B0766,F1150,Rice,0.599
B0766,F0333,Sugarcane,0.599
B0766,F0678,Millets,0.599
B0767,F0070,Pulses,0.599
B0767,F0097,Wheat,0.599
B0767,F1888,Sugarcane,0.599
B0767,F1682,Wheat,0.599
B0767,F1412,Wheat,0.598
B0768,F0659,Sugarcane,0.6
B0768,F0285,Wheat,0.599
B0768,F0033,Sugarcane,0.599
B0768,F1305,Wheat,0.599
B0768,F1916,Wheat,0.598
B0769,F1619,Pulses,0.599
B0769,F1736,Millets,0.598
B0769,F1612,Pulses,0.598
B0769,F1105,Pulses,0.597
B0769,F1618,Rice,0.596
B0770,F0799,Rice,0.866
B0770,F1044,Rice,0.599
B0770,F1366,Pulses,0.598
B0770,F1229,Pulses,0.598
B0770,F1455,Rice,0.598
B0771,F1628,Rice,0.846
B0771,F1780,Millets,0.825
B0771,F0221,Maize,0.599
B0771,F1558,Maize,0.599
B0771,F0119,Millets,0.599
B0772,F1906,Wheat,0.6
B0772,F0308,Wheat,0.6
B0772,F1225,Rice,0.599
B0772,F0714,Sugarcane,0.599
B0772,F1916,Wheat,0.599
B0773,F1469,Sugarcane,0.91
B0773,F1684,Rice,0.6
B0773,F1410,Wheat,0.599
B0773,F1072,Wheat,0.599
B0773,F1562,Sugarcane,0.599
B0774,F1810,Wheat,0.6
B0774,F1913,Wheat,0.6
B0774,F0952,Sugarcane,0.599
B0774,F0248,Rice,0.599
B0774,F1585,Pulses,0.598
B0775,F0695,Wheat,0.681
B0775,F1491,Rice,0.6
B0775,F0929,Pulses,0.599
B0775,F1473,Rice,0.599
B0775,F0326,Pulses,0.599
B0776,F1827,Pulses,0.84
B0776,F0647,Cotton,0.598
B0776,F0319,Barley,0.595
B0776,F1413,Cotton,0.595
B0776,F0168,Barley,0.594
B0777,F0264,Rice,0.963
B0777,F1379,Pulses,0.599
B0777,F1949,Sugarcane,0.599
B0777,F1133,Pulses,0.599
B0777,F1838,Sugarcane,0.598
B0778,F1446,Rice,0.6
B0778,F1295,Sugarcane,0.599
B0778,F1433,Pulses,0.599
B0778,F0834,Sugarcane,0.599
B0778,F1680,Wheat,0.599
B0779,F0878,Wheat,0.6
B0779,F1983,Sugarcane,0.6
B0779,F1127,Sugarcane,0.599
B0779,F0102,Wheat,0.599
B0779,F0077,Sugarcane,0.599
B0780,F1922,Cotton,0.705
B0780,F0696,Sugarcane,0.599
B0780,F0372,Millets,0.599
B0780,F0781,Rice,0.598
B0780,F0977,Millets,0.598
B0781,F0259,Millets,0.803
B0781,F0522,Barley,0.61
B0781,F0415,Maize,0.595
B0781,F1178,Millets,0.594
B0781,F1978,Maize,0.593
B0782,F1699,Rice,0.88
B0782,F1634,Barley,0.773
B0782,F1054,Barley,0.626
B0782,F0041,Maize,0.6
B0782,F1630,Pulses,0.598
B0783,F1622,Wheat,0.599
B0783,F1670,Sugarcane,0.598
B0783,F1991,Sugarcane,0.598
B0783,F1948,Wheat,0.598
B0783,F1363,Rice,0.598
B0784,F1648,Sugarcane,0.822
B0784,F1416,Sugarcane,0.6
B0784,F1357,Sugarcane,0.599
B0784,F1697,Rice,0.599
B0784,F0839,Sugarcane,0.599
B0785,F0210,Cotton,0.65
B0785,F1703,Barley,0.6
B0785,F0760,Barley,0.6
B0785,F0946,Barley,0.599
B0785,F1306,Barley,0.598
B0786,F1761,Millets,0.957
B0786,F0434,Millets,0.846
B0786,F0247,Rice,0.799
B0786,F1814,Cotton,0.599
B0786,F0014,Maize,0.599
B0787,F0194,Barley,0.6
B0787,F0741,Barley,0.6
B0787,F1512,Barley,0.598
B0787,F0350,Barley,0.598
B0787,F0298,Barley,0.597
B0788,F1019,Millets,0.599
B0788,F0811,Maize,0.598
B0788,F0171,Millets,0.598
B0788,F1921,Maize,0.598
B0788,F0202,Millets,0.598
B0789,F1499,Maize,0.617
B0789,F0270,Maize,0.599
B0789,F1440,Maize,0.598
B0789,F1610,Maize,0.598
B0789,F1030,Cotton,0.597
B0790,F1422,Rice,0.6
B0790,F1618,Rice,0.599
B0790,F0450,Pulses,0.599
B0790,F0671,Rice,0.599
B0790,F0429,Rice,0.599
B0791,F1335,Sugarcane,0.599
B0791,F1849,Rice,0.599
B0791,F0993,Wheat,0.598
B0791,F1310,Sugarcane,0.598
B0791,F1388,Sugarcane,0.597
B0792,F1833,Sugarcane,0.6
B0792,F1986,Pulses,0.6
B0792,F1555,Sugarcane,0.599
B0792,F0174,Sugarcane,0.599
B0792,F0781,Rice,0.599
B0793,F0655,Pulses,0.6
B0793,F1837,Pulses,0.599
B0793,F1129,Pulses,0.599
B0793,F1763,Maize,0.598
B0793,F0797,Cotton,0.598
B0794,F1036,Wheat,0.817
B0794,F1607,Wheat,0.754
B0794,F1067,Cotton,0.701
B0794,F0539,Cotton,0.6
B0794,F1205,Cotton,0.599
B0795,F1615,Pulses,0.599
B0795,F1838,Sugarcane,0.599
B0795,F1957,Pulses,0.599
B0795,F1480,Millets,0.598
B0795,F1379,Pulses,0.598
B0796,F0001,Barley,0.6
B0796,F1068,Barley,0.6
B0796,F1409,Barley,0.6
B0796,F0605,Barley,0.599
B0796,F0191,Barley,0.599
B0797,F1103,Sugarcane,0.659
B0797,F0619,Barley,0.599
B0797,F1114,Barley,0.599
B0797,F1685,Barley,0.598
B0797,F1398,Barley,0.598
B0798,F0293,Rice,0.862
B0798,F0601,Cotton,0.6
B0798,F1714,Cotton,0.599
B0798,F0186,Cotton,0.599
B0798,F0765,Cotton,0.598
B0799,F1060,Sugarcane,0.855
B0799,F1076,Cotton,0.753
B0799,F0418,Wheat,0.6
B0799,F1644,Wheat,0.599
B0799,F0068,Rice,0.599
B0800,F0445,Sugarcane,0.803
B0800,F0479,Rice,0.6
B0800,F1608,Rice,0.6
B0800,F1835,Sugarcane,0.6
B0800,F0030,Sugarcane,0.6
B0801,F0177,Maize,0.918
B0801,F1503,Pulses,0.857
B0801,F0949,Pulses,0.655
B0801,F1945,Cotton,0.599
B0801,F0459,Maize,0.599
B0802,F1456,Cotton,0.877
B0802,F1971,Rice,0.839
B0802,F0462,Cotton,0.599
B0802,F0031,Cotton,0.599
B0802,F0726,Cotton,0.598
B0803,F0667,Pulses,0.599
B0803,F0066,Wheat,0.599
B0803,F1421,Rice,0.598
B0803,F0287,Rice,0.598
B0803,F0764,Wheat,0.598
B0804,F0009,Barley,0.754
B0804,F1926,Cotton,0.6
B0804,F0031,Cotton,0.599
B0804,F0186,Cotton,0.599
B0804,F1877,Cotton,0.597
B0805,F1232,Millets,0.598
B0805,F1198,Maize,0.598
B0805,F0434,Millets,0.598
B0805,F0027,Pulses,0.598
B0805,F1229,Pulses,0.597
B0806,F1085,Pulses,0.599
B0806,F0677,Sugarcane,0.598
B0806,F0233,Sugarcane,0.598
B0806,F1280,Sugarcane,0.597
B0806,F1184,Sugarcane,0.597
B0807,F1873,Maize,0.599
B0807,F1502,Pulses,0.599
B0807,F1315,Pulses,0.599
B0807,F0451,Pulses,0.599
B0807,F0271,Pulses,0.599
B0808,F1604,Rice,0.6
B0808,F0358,Millets,0.599
B0808,F0750,Wheat,0.599
B0808,F1422,Rice,0.599
B0808,F1787,Sugarcane,0.599
B0809,F1230,Maize,0.598
B0809,F1782,Millets,0.597
B0809,F1780,Millets,0.596
B0809,F1927,Cotton,0.596
B0809,F0493,Rice,0.596
B0810,F1782,Millets,0.814
B0810,F1853,Pulses,0.6
B0810,F1543,Sugarcane,0.598
B0810,F1562,Sugarcane,0.598
B0810,F1594,Sugarcane,0.598
B0811,F1902,Cotton,0.6
B0811,F0857,Maize,0.6
B0811,F0374,Millets,0.599
B0811,F0148,Maize,0.599
B0811,F1266,Maize,0.599
B0812,F1828,Millets,0.6
B0812,F0857,Maize,0.599
B0812,F1902,Cotton,0.598
B0812,F1736,Millets,0.598
B0812,F0374,Millets,0.598
B0813,F1897,Pulses,0.724
B0813,F0290,Millets,0.669
B0813,F1981,Cotton,0.599
B0813,F0322,Cotton,0.595
B0813,F0036,Cotton,0.595
B0814,F0662,Maize,0.939
B0814,F0527,Maize,0.875
B0814,F1111,Rice,0.793
B0814,F1599,Millets,0.763
B0814,F0920,Millets,0.6
B0815,F1498,Millets,0.6
B0815,F0777,Rice,0.599
B0815,F0422,Wheat,0.598
B0815,F0128,Rice,0.598
B0815,F0774,Sugarcane,0.598
B0816,F0519,Millets,0.847
B0816,F1497,Millets,0.6
B0816,F0122,Cotton,0.6
B0816,F0040,Maize,0.6
B0816,F1352,Millets,0.599
B0817,F1672,Cotton,0.768
B0817,F0471,Cotton,0.6
B0817,F0003,Cotton,0.599
B0817,F0230,Cotton,0.599
B0817,F1890,Cotton,0.599
B0818,F1653,Wheat,0.6
B0818,F0949,Pulses,0.597
B0818,F1168,Pulses,0.597
B0818,F1650,Wheat,0.597
B0818,F1571,Wheat,0.597
B0819,F1465,Maize,0.903
B0819,F1090,Wheat,0.599
B0819,F0769,Sugarcane,0.599
B0819,F0371,Sugarcane,0.599
B0819,F0928,Sugarcane,0.599
B0820,F0830,Millets,0.599
B0820,F1531,Pulses,0.597
B0820,F0608,Millets,0.597
B0820,F0329,Millets,0.597
B0820,F1308,Millets,0.597
B0821,F1822,Barley,0.6
B0821,F0031,Cotton,0.596
B0821,F1759,Barley,0.596
B0821,F0496,Barley,0.596
B0821,F0829,Barley,0.594
B0822,F0831,Cotton,0.599
B0822,F0539,Cotton,0.598
B0822,F1064,Cotton,0.598
B0822,F1118,Cotton,0.598
B0822,F1600,Cotton,0.598
B0823,F1535,Maize,0.797
B0823,F1601,Millets,0.758
B0823,F0148,Maize,0.6
B0823,F0374,Millets,0.6
B0823,F1902,Cotton,0.6
B0824,F1001,Pulses,0.764
B0824,F0343,Maize,0.64
B0824,F0344,Wheat,0.6
B0824,F1906,Wheat,0.599
B0824,F1217,Pulses,0.599
B0825,F0499,Rice,0.599
B0825,F1498,Millets,0.596
B0825,F0777,Rice,0.595
B0825,F1007,Sugarcane,0.595
B0825,F0919,Sugarcane,0.595
B0826,F1009,Sugarcane,0.765
B0826,F0919,Sugarcane,0.6
B0826,F0573,Rice,0.6
B0826,F1158,Rice,0.6
B0826,F1007,Sugarcane,0.599
B0827,F1666,Pulses,0.817
B0827,F1601,Millets,0.599
B0827,F0247,Rice,0.599
B0827,F0234,Sugarcane,0.599
B0827,F0582,Rice,0.598
B0828,F1362,Pulses,0.938
B0828,F0105,Wheat,0.781
B0828,F1920,Rice,0.761
B0828,F0386,Millets,0.599
B0828,F0734,Millets,0.599
B0829,F1828,Millets,0.6
B0829,F0857,Maize,0.599
B0829,F1770,Cotton,0.598
B0829,F1736,Millets,0.597
B0829,F1664,Maize,0.597
B0830,F1143,Millets,0.843
B0830,F0124,Barley,0.6
B0830,F0101,Barley,0.6
B0830,F1002,Barley,0.6
B0830,F0924,Barley,0.599
B0831,F1110,Maize,0.599
B0831,F1201,Cotton,0.598
B0831,F0955,Maize,0.598
B0831,F1620,Cotton,0.598
B0831,F1397,Maize,0.597
B0832,F1049,Cotton,0.6
B0832,F0901,Cotton,0.599
B0832,F0913,Cotton,0.599
B0832,F0100,Cotton,0.599
B0832,F0726,Cotton,0.599
B0833,F1687,Sugarcane,0.844
B0833,F1037,Millets,0.788
B0833,F0922,Barley,0.6
B0833,F1485,Barley,0.599
B0833,F1626,Barley,0.599
B0834,F1482,Cotton,0.793
B0834,F1600,Cotton,0.6
B0834,F1205,Cotton,0.599
B0834,F1064,Cotton,0.598
B0834,F0553,Cotton,0.598
B0835,F1081,Maize,0.678
B0835,F0958,Rice,0.6
B0835,F0835,Rice,0.6
B0835,F1874,Pulses,0.599
B0835,F1690,Sugarcane,0.599
B0836,F0141,Millets,0.599
B0836,F1706,Millets,0.599
B0836,F0850,Pulses,0.599
B0836,F1652,Pulses,0.599
B0836,F0441,Rice,0.599
B0837,F1640,Wheat,0.782
B0837,F1686,Rice,0.597
B0837,F0566,Wheat,0.597
B0837,F0287,Rice,0.596
B0837,F1140,Rice,0.596
B0838,F1345,Barley,0.6
B0838,F0564,Barley,0.6
B0838,F0135,Barley,0.6
B0838,F0439,Barley,0.599
B0838,F0214,Barley,0.599
B0839,F1360,Barley,0.865
B0839,F0005,Maize,0.599
B0839,F1550,Millets,0.597
B0839,F0702,Millets,0.594
B0839,F1395,Cotton,0.594
B0840,F0032,Rice,0.778
B0840,F1949,Sugarcane,0.6
B0840,F0293,Rice,0.6
B0840,F1442,Wheat,0.599
B0840,F0936,Rice,0.599
B0841,F1309,Rice,0.598
B0841,F1455,Rice,0.598
B0841,F0631,Rice,0.598
B0841,F1619,Pulses,0.598
B0841,F1044,Rice,0.597
B0842,F1567,Cotton,0.616
B0842,F1529,Pulses,0.599
B0842,F0252,Rice,0.598
B0842,F0622,Wheat,0.597
B0842,F1086,Rice,0.597
B0843,F1846,Barley,0.643
B0843,F0976,Wheat,0.6
B0843,F0224,Sugarcane,0.6
B0843,F0918,Sugarcane,0.599
B0843,F0847,Wheat,0.599
B0844,F1996,Rice,0.842
B0844,F1715,Pulses,0.599
B0844,F1334,Millets,0.599
B0844,F1273,Maize,0.598
B0844,F0758,Maize,0.598
B0845,F1077,Pulses,0.81
B0845,F1026,Pulses,0.789
B0845,F0631,Rice,0.6
B0845,F1309,Rice,0.6
B0845,F1936,Millets,0.599
B0846,F1752,Millets,0.816
B0846,F0437,Millets,0.695
